번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
4972,동물위탁관리업,02_03_10_P,3040000,3.04e+17,2019-03-11,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 광진,"서울특별시 광진구 자양로 **, 지층, *층, *층 (자양동)",5052.0,컴투펫,2022-04-28 18:11,I,2022-07-02 17:34,,207479.7735,447846.2331,동물위탁관리업,동물위탁관리업,L00,0
4973,동물위탁관리업,02_03_10_P,3040000,3.04e+17,2019-08-08,,1,영업/정상,0,정상,,,,,02-446-0123,0.0,,서울특별시 광진,"서울특별시 광진구 긴고랑로 **, *층 (중곡동)",4937.0,엄마 잘 다녀와,2022-12-23 17:18,U,2022-12-25 2:40,,207295.5809,451079.009,동물위탁관리업,동물위탁관리업,0,0
4974,동물위탁관리업,02_03_10_P,3040000,3.04e+17,2019-10-04,,1,영업/정상,0,정상,,,,,02-499-6678,0.0,,서울특별시 광진,"서울특별시 광진구 능동로 **, *층 (자양동)",5085.0,디어독,2022-04-28 18:11,I,2022-07-02 17:34,,205900.9079,447964.2888,동물위탁관리업,동물위탁관리업,0,0
4975,동물위탁관리업,02_03_10_P,3040000,3.04e+17,2019-10-08,,1,영업/정상,0,정상,,,,,02-456-6996,0.0,,서울특별시 광진,"서울특별시 광진구 자양번영로*길 *, *층 (자양동)",5093.0,김언니 펫살롱,2022-12-05 14:28,U,2022-12-07 2:40,,206511.7404,447611.9127,동물위탁관리업,동물위탁관리업,0,0
4976,동물위탁관리업,02_03_10_P,3040000,3.04e+17,2020-05-22,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 광진,"서울특별시 광진구 자양로**길 **, *층 (구의동)",4955.0,아낌,2022-04-28 18:11,I,2022-07-02 17:34,,208155.9575,450213.8526,동물위탁관리업,동물위탁관리업,0,0
4977,동물위탁관리업,02_03_10_P,3040000,3.04e+17,2021-08-26,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 광진,서울특별시 광진구 긴고랑로 **(중곡동),4921.0,toutou miel,2022-04-28 18:11,I,2022-07-02 17:34,,207235.5812,451072.124,동물위탁관리업,동물위탁관리업,0,0
4978,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-08-03,,1,영업/정상,0,정상,,,,,02-2242-0175,0.0,,서울특별시 동대문,서울특별시 동대문구 한천로 *** (장안동),2529.0,스마트 동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,205908.8984,452581.9978,동물위탁관리업,동물위탁관리업,0,0
4979,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-08-14,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동대문,"서울특별시 동대문구 장한로**길 **, *층 (장안동)",2642.0,그루밍살롱 마루네,2022-04-28 18:10,I,2022-07-02 17:34,,206247.0471,451427.4138,동물위탁관리업,동물위탁관리업,0,0
4980,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-08-30,,1,영업/정상,0,정상,,,,,02-2242-2249,0.0,,서울특별시 동대문,"서울특별시 동대문구 장한로**길 **, 상가동 *층 (장안동, 삼성그린아파트)",2522.0,둥글개 둥글개,2022-04-28 18:10,I,2022-07-02 17:34,,206455.7107,452564.8934,동물위탁관리업,동물위탁관리업,0,0
4981,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-09-06,,1,영업/정상,0,정상,,,,,02-2244-1081,0.0,,서울특별시 동대문,서울특별시 동대문구 사가정로 *** (전농동),2507.0,주주 동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,205096.0319,452842.9271,동물위탁관리업,동물위탁관리업,0,0
4982,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-09-17,,1,영업/정상,0,정상,,,,,02-3394-8542,0.0,,서울특별시 동대문,"서울특별시 동대문구 전농로 **, *층 (답십리동)",2600.0,까네지노,2022-04-28 18:10,I,2022-07-02 17:34,,204953.7434,451837.8011,동물위탁관리업,동물위탁관리업,0,0
4983,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-09-17,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동대문,"서울특별시 동대문구 장한로 **, 금룡빌딩 ***호 (장안동)",2640.0,버블독,2022-04-28 18:10,I,2022-07-02 17:34,,205977.6301,451595.7197,동물위탁관리업,동물위탁관리업,0,0
4984,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-10-05,,1,영업/정상,0,정상,,,,,02-2242-6547,0.0,,서울특별시 동대문,"서울특별시 동대문구 한천로**가길 *, *층 (휘경동)",2512.0,마이티 그루밍(동대문점),2022-04-28 18:10,I,2022-07-02 17:34,,206034.029,453340.0794,동물위탁관리업,동물위탁관리업,0,0
4985,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-10-05,,1,영업/정상,0,정상,,,,,02-6242-8275,0.0,,서울특별시 동대문,서울특별시 동대문구 사가정로 ** (전농동),2553.0,아띠 동물의료센터,2022-04-28 18:10,I,2022-07-02 17:34,,204553.4584,452384.4617,동물위탁관리업,동물위탁관리업,0,0
4986,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2018-12-24,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동대문,"서울특별시 동대문구 회기로 **, *층 (제기동)",2466.0,도그 하우스,2022-04-28 18:10,I,2022-07-02 17:34,,203406.4081,454302.4242,동물위탁관리업,동물위탁관리업,0,0
4987,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2019-02-26,,1,영업/정상,0,정상,,,,,02-967-7900,0.0,,서울특별시 동대문,"서울특별시 동대문구 한천로 ***, *층 (이문동)",2425.0,시현펫살롱,2022-04-28 18:10,I,2022-07-02 17:34,,205893.8121,455132.3948,동물위탁관리업,동물위탁관리업,0,0
4988,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2019-04-01,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동대문,"서울특별시 동대문구 휘경로*가길 **, 행복하우스 *층 (이문동)",2441.0,빈스독,2022-04-28 18:10,I,2022-07-02 17:34,,205403.4203,454779.7154,동물위탁관리업,동물위탁관리업,0,0
4989,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2019-06-17,,1,영업/정상,0,정상,,,,,02-593-5119,0.0,,서울특별시 동대문,"서울특별시 동대문구 전농로 **-**, *층 (답십리동)",2599.0,펫119,2022-04-28 18:10,I,2022-07-02 17:34,,204899.8855,452139.4514,동물위탁관리업,동물위탁관리업,L00,0
4990,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2019-10-25,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동대문,"서울특별시 동대문구 장한로 ***, *층 (장안동)",2637.0,견우,2022-04-28 18:10,I,2022-07-02 17:34,,206255.3269,452142.7901,동물위탁관리업,동물위탁관리업,0,0
4991,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2019-11-06,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동대문,서울특별시 동대문구 외대역동로 ** (이문동),2427.0,사랑해줄개,2022-04-28 18:10,I,2022-07-02 17:34,,205682.3068,454840.5532,동물위탁관리업,동물위탁관리업,0,0
4992,동물위탁관리업,02_03_10_P,3050000,3.05e+17,2019-12-10,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동대문,"서울특별시 동대문구 장한로**길 **, *층 (장안동)",2641.0,꽃길만 걷개,2022-04-28 18:10,I,2022-07-02 17:34,,206453.9803,451744.3831,동물위탁관리업,동물위탁관리업,0,0
4993,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-04-30,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,서울특별시 중랑구 봉우재로 ** (면목동),2131.0,몽몽이#,2022-04-28 18:11,I,2022-07-02 17:34,,206755.6774,454213.7597,동물위탁관리업,동물위탁관리업,0,0
4994,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-05-16,,1,영업/정상,0,정상,,,,,02-432-7545,0.0,,서울특별시 중랑,서울특별시 중랑구 신내로**길 * (신내동),2069.0,진서동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,208400.7632,455823.472,동물위탁관리업,동물위탁관리업,0,0
4995,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-07-04,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,서울특별시 중랑구 동일로***길 **-* (묵동),2039.0,러블리펫,2022-04-28 18:11,I,2022-07-02 17:34,,206952.7529,456261.9765,동물위탁관리업,동물위탁관리업,0,0
4996,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-07-09,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,서울특별시 중랑구 겸재로 *** (면목동),2162.0,숲속동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,207928.9113,454115.4996,동물위탁관리업,동물위탁관리업,0,0
4997,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-08-02,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 용마산로 ***, *층 (망우동, 주함해븐아파트)",2173.0,순진한 강아지,2022-04-28 18:11,I,2022-07-02 17:34,,208610.9378,454494.1617,동물위탁관리업,동물위탁관리업,0,0
4998,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-08-20,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 동일로***길 **, *층 (면목동)",2128.0,큐티펫,2022-04-28 18:11,I,2022-07-02 17:34,,206717.442,454325.4172,동물위탁관리업,동물위탁관리업,0,0
4999,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-08-29,,1,영업/정상,0,정상,,,,,02-435-2082,0.0,,서울특별시 중랑,"서울특별시 중랑구 신내로 **, *층 (신내동)",2069.0,사랑해줄개,2022-04-28 18:11,I,2022-07-02 17:34,,208388.326,455729.6682,동물위탁관리업,동물위탁관리업,0,0
5000,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-09-17,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 용마산로 ***, 금란동물병원 *층 (망우동)",2176.0,금란동물애견,2022-04-28 18:11,I,2022-07-02 17:34,,208814.1479,455130.344,동물위탁관리업,동물위탁관리업,0,0
5001,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-09-17,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 용마산로**길 *, *층 (면목동)",2249.0,쁘띠멍,2022-04-28 18:11,I,2022-07-02 17:34,,207957.4903,452922.5546,동물위탁관리업,동물위탁관리업,0,0
5002,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-09-17,,1,영업/정상,0,정상,,,,,6215-0955,0.0,,서울특별시 중랑,"서울특별시 중랑구 망우로 ***, 로얄스포츠센터 *층 (중화동)",2117.0,주식회사 알에이엠씨로얄지점,2022-04-28 18:11,I,2022-07-02 17:34,,206997.2706,454794.0432,동물위탁관리업,동물위탁관리업,L00,0
5003,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-09-27,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,서울특별시 중랑구 면목로 *** (면목동),2146.0,개날라리,2022-04-28 18:11,I,2022-07-02 17:34,,207611.4577,454179.804,동물위탁관리업,동물위탁관리업,0,0
5004,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-09-27,,1,영업/정상,0,정상,,,,,02-974-0339,0.0,,서울특별시 중랑,"서울특별시 중랑구 동일로 ***, 영은빌딩 (묵동)",2006.0,홍상희동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,206763.6535,456484.1665,동물위탁관리업,동물위탁관리업,0,0
5005,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-10-05,,1,영업/정상,0,정상,,,,,222080329,0.0,,서울특별시 중랑,"서울특별시 중랑구 망우로 ***, *층 (상봉동)",2098.0,닥터아이펫 동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,207655.2911,454993.6576,동물위탁관리업,동물위탁관리업,0,0
5006,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-10-30,,1,영업/정상,0,정상,,,,,1599-9676,0.0,,서울특별시 중랑,서울특별시 중랑구 사가정로 *** (면목동),2214.0,디자인펫샵,2022-04-28 18:11,I,2022-07-02 17:34,,207856.2868,453154.0539,동물위탁관리업,동물위탁관리업,0,0
5007,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2018-12-17,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 중랑역로 ***, 승진학원 B*층 (중화동)",2014.0,말랑말랑,2022-04-28 18:11,I,2022-07-02 17:34,,206773.731,455752.0305,동물위탁관리업,동물위탁관리업,0,0
5008,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2019-03-11,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,서울특별시 중랑구 면목로**길 ** (면목동),2221.0,개발소,2022-04-28 18:11,I,2022-07-02 17:34,,207560.3381,453405.54,동물위탁관리업,동물위탁관리업,0,0
5009,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2019-03-11,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 망우로**길 **, 신성슈퍼 (망우동)",2165.0,몽스토리,2022-04-28 18:11,I,2022-07-02 17:34,,208731.0019,455078.7145,동물위탁관리업,동물위탁관리업,0,0
5010,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2019-09-23,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 신내로 **, *층 (신내동)",2069.0,아이봄동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,208374.5495,455862.279,동물위탁관리업,동물위탁관리업,0,0
5011,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2020-08-26,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 동일로**길 **, *층 (면목동)",2232.0,댕댕살롱,2022-10-17 10:48,U,2022-10-19 2:40,,206916.6728,453418.2549,동물위탁관리업,동물위탁관리업,0,0
5012,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2020-08-26,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 신내로**길 **, ***호 (신내동)",2053.0,내안에너있DOG,2022-04-28 18:11,I,2022-07-02 17:34,,208768.6285,456722.5584,동물위탁관리업,동물위탁관리업,0,0
5013,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2021-06-23,,1,영업/정상,0,정상,,,,,02-487-3424,0.0,,서울특별시 중랑,"서울특별시 중랑구 중랑역로 ***, 한서빌딩 *층 (중화동)",2014.0,마리앤독,2022-04-28 18:11,I,2022-07-02 17:34,,206777.2372,455769.2143,동물위탁관리업,동물위탁관리업,0,0
5014,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2021-10-15,,1,영업/정상,0,정상,,,,,02-3436-8731,0.0,,서울특별시 중랑,서울특별시 중랑구 중랑천로 ***(묵동),2001.0,니니 애견 미용실,2022-04-28 18:11,I,2022-07-02 17:34,,206593.7736,457103.1902,동물위탁관리업,동물위탁관리업,0,0
5015,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2022-03-03,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 봉화산로**길 **, ***호 (신내동)",2067.0,독 블레스 유,2022-04-28 18:11,I,2022-07-02 17:34,,208603.6112,456007.2769,동물위탁관리업,동물위탁관리업,0,0
5016,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2022-04-07,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 용마산로***길 **, *층 (망우동)",2060.0,사랑옵다,2022-04-28 18:11,I,2022-07-02 17:34,,209040.9282,455481.8008,동물위탁관리업,동물위탁관리업,0,0
5017,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2022-04-18,,1,영업/정상,0,정상,,,,,02-2208-2296,0.0,,서울특별시 중랑,"서울특별시 중랑구 신내로 **, *층 (신내동)",2069.0,멍스테이,2022-04-28 18:11,I,2022-07-02 17:34,,208382.4084,455786.1302,동물위탁관리업,동물위탁관리업,0,0
5018,동물위탁관리업,02_03_10_P,3060000,3.06e+17,2022-05-27,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑,"서울특별시 중랑구 신내로**길 **(신내동, 화성,두산아파트)",2025.0,까까줄개,2022-05-27 14:59,I,2022-07-02 17:34,,208330.3542,456814.9225,동물위탁관리업,동물위탁관리업,0,0
5019,동물위탁관리업,02_03_10_P,3000000,3e+17,2018-08-20,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 종로,"서울특별시 종로구 사직로*길 *-*, *층 ***호 (필운동)",3169.0,서촌도그살롱,2022-04-28 18:11,I,2022-07-02 17:34,,197247.969,452558.9841,동물위탁관리업,동물위탁관리업,0,0
5020,동물위탁관리업,02_03_10_P,3000000,3e+17,2018-08-30,,1,영업/정상,0,정상,,,,,02-391-4575,0.0,,서울특별시 종로,서울특별시 종로구 자하문로 *** (홍지동),3021.0,북악동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,196420.1408,455175.0414,동물위탁관리업,동물위탁관리업,0,0
5021,동물위탁관리업,02_03_10_P,3000000,3e+17,2018-09-12,,1,영업/정상,0,정상,,,,,02-379-7575,0.0,,서울특별시 종로,서울특별시 종로구 진흥로 ***-* (신영동),3007.0,월드펫동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,196470.4495,455970.8885,동물위탁관리업,동물위탁관리업,0,0
5022,동물위탁관리업,02_03_10_P,3000000,3e+17,2018-09-18,,1,영업/정상,0,정상,,,,,02-735-9088,0.0,,서울특별시 종로,"서울특별시 종로구 송월길 **, ****호 (홍파동, 경희궁자이 *단지)",3165.0,경희궁바른동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,196711.2568,452060.8605,동물위탁관리업,동물위탁관리업,0,0
5023,동물위탁관리업,02_03_10_P,3000000,3e+17,2018-10-18,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 종로,"서울특별시 종로구 대학로 **, *층 (효제동)",3126.0,미션코리아,2022-04-28 18:11,I,2022-07-02 17:34,,200126.7663,452265.1735,동물위탁관리업,동물위탁관리업,0,0
5024,동물위탁관리업,02_03_10_P,3000000,3e+17,2020-09-04,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 종로,"서울특별시 종로구 대학로**길 **, 한양빌딩 지하동 *층 (동숭동)",3086.0,강아지대학로,2022-04-28 18:11,I,2022-07-02 17:34,,200257.6381,453091.4186,동물위탁관리업,동물위탁관리업,0,0
5025,동물위탁관리업,02_03_10_P,3020000,3.02e+17,2018-09-06,,1,영업/정상,0,정상,,,,,02-792-5455,0.0,,서울특별시 용산,"서울특별시 용산구 이촌로 ***, **동 ***호 (이촌동, 한강맨션)",4426.0,(주)이상윤동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,197722.571,446344.5912,동물위탁관리업,동물위탁관리업,L00,0
5026,동물위탁관리업,02_03_10_P,3020000,3.02e+17,2018-09-06,,1,영업/정상,0,정상,,,,,02-749-7588,0.0,,서울특별시 용산,"서울특별시 용산구 이촌로 ***, **동 ***호 (이촌동, 한강맨션)",4426.0,베이동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,197722.571,446344.5912,동물위탁관리업,동물위탁관리업,0,0
5027,동물위탁관리업,02_03_10_P,3020000,3.02e+17,2018-09-06,,1,영업/정상,0,정상,,,,,02-793-0075,0.0,,서울특별시 용산,서울특별시 용산구 이촌로**길 ** (이촌동),4427.0,24시 시유동물메디컬센터,2022-04-28 18:11,I,2022-07-02 17:34,,197270.0423,446419.9232,동물위탁관리업,동물위탁관리업,0,0
5028,동물위탁관리업,02_03_10_P,3020000,3.02e+17,2018-09-06,,1,영업/정상,0,정상,,,,,02-795-2184,0.0,,서울특별시 용산,서울특별시 용산구 대사관로 ** (한남동),4403.0,펫토이동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,200079.1088,447917.9471,동물위탁관리업,동물위탁관리업,0,0
5029,동물위탁관리업,02_03_10_P,3020000,3.02e+17,2018-09-14,,1,영업/정상,0,정상,,,,,02-778-7582,0.0,,서울특별시 용산,서울특별시 용산구 후암로 ** (후암동),4325.0,남산동물병원,2022-04-28 18:11,I,2022-07-02 17:34,,197907.2425,449803.8996,동물위탁관리업,동물위탁관리업,0,0
